Year,Week,Position,Title,Artist,Spotify_title,Spotify_artist,Spotify_artist_id,Duration,Spotify_popularity,Album_name,Release_date,Genres
2020,5,22,Bad Guy,"Billie Eilish, Billie Eilish with Justin Bieber",bad guy (with Justin Bieber),"Billie Eilish, Justin Bieber",6qqNVTkY8uBg9cP3Jd7DAH 1uNFoZAHBGtllmzznpCI3s,194839.0,67.0,bad guy (with Justin Bieber),2019-07-11,"art pop, electropop, pop, canadian pop, pop"
2020,5,23,Highest In The Room,Travis Scott,HIGHEST IN THE ROOM,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,175720.0,82.0,HIGHEST IN THE ROOM,2019-10-04,"hip hop, rap, slap house"
2020,5,24,You Should Be Sad,Halsey,You should be sad,Halsey,26VFTg2z8YR0cCuwLzESi2,205473.0,72.0,Manic,2020-01-17,"dance pop, electropop, etherpop, indie poptimism, pop"
2020,5,25,Someone You Loved,Lewis Capaldi,Someone You Loved,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,182160.0,86.0,Divinely Uninspired To A Hellish Extent,2019-05-17,"pop, uk pop"
2020,5,26,Vete,Bad Bunny,Vete,Bad Bunny,4q3ewBCX7sLwd24euuV69X,192024.0,78.0,Vete,2019-11-21,"reggaeton, trap latino"
2020,5,27,Black swan,BTS,Black Swan,BTS,3Nrfpe0tUJi4K4DXYWgMUX,198260.0,73.0,MAP OF THE SOUL : 7,2020-02-21,"k-pop, k-pop boy group"
2020,5,28,Muévelo,"Nicky Jam, Daddy Yankee",Muévelo,"Nicky Jam, Daddy Yankee",1SupJlEpv7RS2tPNRaHViT 4VMYDCV2IEDYJArk749S6m,194892.0,67.0,Muévelo,2020-01-08,"latin hip hop, reggaeton, trap latino, latin hip hop, reggaeton, trap latino"
2020,5,29,BOP,Dababy,BOP,DaBaby,4r63FhuTkUYltbVAg5TQnk,159714.0,75.0,KIRK,2019-09-27,"north carolina hip hop, rap, trap"
2020,5,30,Lose You To Love Me,Selena Gomez,Lose You To Love Me,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,206458.0,80.0,Rare,2020-01-10,"dance pop, pop, post-teen pop"
2020,5,31,Those Kinda Nights,"Eminem, Ed Sheeran",Those Kinda Nights (feat. Ed Sheeran),"Eminem, Ed Sheeran",7dGJo4pcD2V6oG8kP0tJRR 6eUKZXaKkcviH0Ku9w2n3V,177693.0,65.0,Music To Be Murdered By,2020-01-17,"detroit hip hop, hip hop, rap, pop, uk pop"
2020,5,32,Adore You,Harry Styles,Adore You,Harry Styles,6KImCVD70vtIoJWnq6nGn3,207133.0,84.0,Fine Line,2019-12-13,pop
2020,5,33,My Oh My,"Camila Cabello, DaBaby",My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",4nDoRrQiYLoBzwC5BhVJzF 4r63FhuTkUYltbVAg5TQnk,170746.0,75.0,Romance,2019-12-06,"dance pop, pop, post-teen pop, north carolina hip hop, rap, trap"
2020,5,34,Morado,J Balvin,Morado,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,200266.0,64.0,Colores,2020-03-19,"reggaeton, reggaeton colombiano, trap latino"
2020,5,35,Sigues Con El,"Arcangel, Sech",Sigues Con El,"Arcangel, Sech, Dímelo Flow",4SsVbpTthjScTS7U2hmr1X 77ziqFxp5gaInVrF2lj4ht 3fZk3Gm5dN5v5yfYMQ04Bx,226532.0,69.0,Sigues Con El,2019-12-13,"latin hip hop, reggaeton, trap latino, panamanian pop, reggaeton, trap latino, reggaeton, reggaeton flow, trap latino"
2020,5,36,Hot Girl Bummer,Blackbear,hot girl bummer,blackbear,2cFrymmkijnjDg9SS92EPM,188343.0,79.0,everything means nothing,2020-08-21,"electropop, pop, pop rap"
2020,5,37,You Gon' Learn,"Eminem, Royce Da 5'9"", White Gold","You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)","Eminem, Royce Da 5'9"", White Gold",7dGJo4pcD2V6oG8kP0tJRR 6DVipHzYsPlIoA0DW8Gmns 79KQgTCu4wV38ECYKn62DZ,234653.0,65.0,Music To Be Murdered By,2020-01-17,"detroit hip hop, hip hop, rap, alternative hip hop, detroit hip hop, gangster rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop, "
2020,5,38,Sunflower (Spider-Man: Into The Spider-Verse),"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",246dkjvS1zLTtiykXe5h60 1zNqQNIdeOUZHb8zbZRFMX,158040.0,82.0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,"dfw rap, melodic rap, rap, melodic rap, trap"
2020,5,39,Ride It,Regard,Ride It,Regard,4ofCBoyEiGSePFAG500xev,157605.0,80.0,Ride It,2019-07-26,"dance pop, edm, electro house, pop, pop dance, pop edm, slap house, tropical house"
2020,5,40,Before You Go,Lewis Capaldi,Before You Go,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,215106.0,82.0,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,"pop, uk pop"
2020,6,1,Dance Monkey,Tones And I,Dance Monkey,Tones And I,2NjfBq1NflQcKSeiDooVjY,209438.0,78.0,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,"australian pop, pop"
2020,6,2,Tusa,"Karol G, Nicki Minaj",Tusa,"KAROL G, Nicki Minaj",790FomKkXshlbRYZFtlgla 0hCNtLu0JehylgoiP8L4Gh,200960.0,77.0,Tusa,2019-11-07,"reggaeton, reggaeton colombiano, dance pop, hip pop, pop, queens hip hop, rap"
2020,6,3,The Box,Roddy Ricch,The Box,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,196652.0,80.0,Please Excuse Me for Being Antisocial,2019-12-06,"melodic rap, rap, trap"
2020,6,4,Yummy,Justin Bieber,Yummy,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,210426.0,68.0,Yummy,2020-01-03,"canadian pop, pop"
2020,6,5,Blinding Lights,The Weeknd,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,200040.0,90.0,After Hours,2020-03-20,"canadian contemporary r&b, canadian pop, pop"
2020,6,6,Life Is Good,"Future, Drake",Life Is Good (feat. Drake),"Future, Drake",1RyvyyTE3xzB2ZywiAwp0i 3TVXtAsR1Inumwj472S9r4,237735.0,77.0,Life Is Good (feat. Drake),2020-01-10,"atl hip hop, hip hop, rap, southern hip hop, trap, canadian hip hop, canadian pop, hip hop, rap, toronto rap"
2020,6,7,Godzilla,"Eminem, Juice Wrld",Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",7dGJo4pcD2V6oG8kP0tJRR 4MCBfE4596Uoi2O4DtmEMz,210800.0,82.0,Music To Be Murdered By,2020-01-17,"detroit hip hop, hip hop, rap, chicago rap, melodic rap"
2020,6,8,Don't Start Now,Dua Lipa,Don't Start Now,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,183290.0,81.0,Future Nostalgia,2020-03-27,"dance pop, pop, uk pop"
2020,6,9,Everything I Wanted,Billie Eilish,everything i wanted,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,245425.0,85.0,everything i wanted,2019-11-13,"art pop, electropop, pop"
2020,6,10,Roxanne,Arizona Zervas,ROXANNE,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,163636.0,77.0,ROXANNE,2019-10-10,"pop, pop rap, rhode island rap, viral rap"
2020,6,11,Bad Guy,"Billie Eilish, Billie Eilish with Justin Bieber",bad guy (with Justin Bieber),"Billie Eilish, Justin Bieber",6qqNVTkY8uBg9cP3Jd7DAH 1uNFoZAHBGtllmzznpCI3s,194839.0,67.0,bad guy (with Justin Bieber),2019-07-11,"art pop, electropop, pop, canadian pop, pop"
2020,6,12,Falling,Trevor Daniel,Falling,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,159381.0,78.0,Nicotine,2020-03-26,"melodic rap, pop, pop rap"
2020,6,13,Memories,Maroon 5,Memories,Maroon 5,04gDigrS5kc9YWfZHwBETP,189486.0,84.0,JORDI (Deluxe),2021-06-11,pop
2020,6,14,Ritmo - Bad Boys For Life,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",1yxSLGMDHlW21z4YXirZDS 1vyhD5VmyZ7KMfW5gqLgo5,221714.0,73.0,RITMO (Bad Boys For Life),2019-10-12,"dance pop, pop, pop rap, reggaeton, reggaeton colombiano, trap latino"
2020,6,15,Sigues Con El,"Arcangel, Sech",Sigues Con El,"Arcangel, Sech, Dímelo Flow",4SsVbpTthjScTS7U2hmr1X 77ziqFxp5gaInVrF2lj4ht 3fZk3Gm5dN5v5yfYMQ04Bx,226532.0,69.0,Sigues Con El,2019-12-13,"latin hip hop, reggaeton, trap latino, panamanian pop, reggaeton, trap latino, reggaeton, reggaeton flow, trap latino"
2020,6,16,Señorita,"Shawn Mendes, Camila Cabello",Señorita,"Shawn Mendes, Camila Cabello",7n2wHs1TKAczGzO7Dd2rGr 4nDoRrQiYLoBzwC5BhVJzF,190799.0,79.0,Shawn Mendes (Deluxe),2019-06-19,"canadian pop, dance pop, pop, viral pop, dance pop, pop, post-teen pop"
2020,6,17,Circles,Post Malone,Circles,Post Malone,246dkjvS1zLTtiykXe5h60,215280.0,86.0,Hollywood's Bleeding,2019-09-06,"dfw rap, melodic rap, rap"
2020,6,18,Someone You Loved,Lewis Capaldi,Someone You Loved,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,182160.0,86.0,Divinely Uninspired To A Hellish Extent,2019-05-17,"pop, uk pop"
2020,6,19,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna, J Balvin",China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2R21vXR83lH98kGeO99Y66 4VMYDCV2IEDYJArk749S6m 790FomKkXshlbRYZFtlgla 1vyhD5VmyZ7KMfW5gqLgo5 1i8SpTcr7yvPOmcqrbnVXY,301714.0,75.0,China,2019-07-19,"reggaeton, reggaeton flow, trap boricua, trap latino, latin hip hop, reggaeton, trap latino, reggaeton, reggaeton colombiano, reggaeton, reggaeton colombiano, trap latino, puerto rican pop, reggaeton, trap latino"
2020,6,20,Highest In The Room,Travis Scott,HIGHEST IN THE ROOM,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,175720.0,82.0,HIGHEST IN THE ROOM,2019-10-04,"hip hop, rap, slap house"
2020,6,21,Vete,Bad Bunny,Vete,Bad Bunny,4q3ewBCX7sLwd24euuV69X,192024.0,78.0,Vete,2019-11-21,"reggaeton, trap latino"
2020,6,22,You Should Be Sad,Halsey,You should be sad,Halsey,26VFTg2z8YR0cCuwLzESi2,205473.0,72.0,Manic,2020-01-17,"dance pop, electropop, etherpop, indie poptimism, pop"
2020,6,23,Fantasias,"Rauw Alejandro, Farruko",Fantasias,"Rauw Alejandro, Farruko",1mcTU81TzQhprhouKaTkpq 329e4yvIujISKGKz1BZZbO,199711.0,72.0,Fantasias,2019-08-29,"puerto rican pop, trap latino, latin hip hop, reggaeton, trap latino"
2020,6,24,BOP,Dababy,BOP,DaBaby,4r63FhuTkUYltbVAg5TQnk,159714.0,75.0,KIRK,2019-09-27,"north carolina hip hop, rap, trap"
2020,6,25,Lose You To Love Me,Selena Gomez,Lose You To Love Me,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,206458.0,80.0,Rare,2020-01-10,"dance pop, pop, post-teen pop"
2020,6,26,Adore You,Harry Styles,Adore You,Harry Styles,6KImCVD70vtIoJWnq6nGn3,207133.0,84.0,Fine Line,2019-12-13,pop
2020,6,27,My Oh My,"Camila Cabello, DaBaby",My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",4nDoRrQiYLoBzwC5BhVJzF 4r63FhuTkUYltbVAg5TQnk,170746.0,75.0,Romance,2019-12-06,"dance pop, pop, post-teen pop, north carolina hip hop, rap, trap"
2020,6,28,Que tire pa lante,Daddy Yankee,Que Tire Pa Lante,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,210520.0,69.0,Que Tire Pa Lante,2019-10-18,"latin hip hop, reggaeton, trap latino"
2020,6,29,Sunflower (Spider-Man: Into The Spider-Verse),"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",246dkjvS1zLTtiykXe5h60 1zNqQNIdeOUZHb8zbZRFMX,158040.0,82.0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,"dfw rap, melodic rap, rap, melodic rap, trap"
2020,6,30,Suicidal,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],"YNW Melly, Juice WRLD",1cNDP5yjU5vjeR8qMf4grg 4MCBfE4596Uoi2O4DtmEMz,225857.0,73.0,Suicidal (Remix) [feat. Juice WRLD],2020-03-13,"melodic rap, trap, chicago rap, melodic rap"
2020,6,31,Before You Go,Lewis Capaldi,Before You Go,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,215106.0,82.0,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,"pop, uk pop"
2020,6,32,When The Party's Over,Billie Eilish,when the party's over,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,196077.0,83.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,"art pop, electropop, pop"
2020,6,33,Rare,Selena Gomez,Rare,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,220589.0,64.0,Rare,2020-01-10,"dance pop, pop, post-teen pop"
2020,6,34,Good news,Mac Miller,Good News,Mac Miller,4LLpKhyESsyAXpc4laK94U,342040.0,74.0,Circles,2020-01-17,"hip hop, pittsburgh rap, rap"
2020,6,35,What A Man Gotta Do,Jonas Brothers,What A Man Gotta Do,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,180644.0,72.0,What A Man Gotta Do,2020-01-17,"boy band, dance pop, pop, post-teen pop"
2020,6,36,What If I Told You That I Love You,Ali Gatie,What If I Told You That I Love You,Ali Gatie,4rTv3Ejc7hKMtmoBOK1B4T,193667.0,66.0,The Idea Of Her,2021-03-26,"canadian hip hop, pop"
2020,6,37,Ride It,Regard,Ride It,Regard,4ofCBoyEiGSePFAG500xev,157605.0,80.0,Ride It,2019-07-26,"dance pop, edm, electro house, pop, pop dance, pop edm, slap house, tropical house"
2020,6,38,Say So,Doja Cat,Say So,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,237893.0,78.0,Hot Pink,2019-11-07,"dance pop, pop"
2020,6,39,Hot Girl Bummer,Blackbear,hot girl bummer,blackbear,2cFrymmkijnjDg9SS92EPM,188343.0,79.0,everything means nothing,2020-08-21,"electropop, pop, pop rap"
2020,6,40,Morado,J Balvin,Morado,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,200266.0,64.0,Colores,2020-03-19,"reggaeton, reggaeton colombiano, trap latino"
2020,7,1,Dance Monkey,Tones And I,Dance Monkey,Tones And I,2NjfBq1NflQcKSeiDooVjY,209438.0,78.0,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,"australian pop, pop"
2020,7,2,Tusa,"Karol G, Nicki Minaj",Tusa,"KAROL G, Nicki Minaj",790FomKkXshlbRYZFtlgla 0hCNtLu0JehylgoiP8L4Gh,200960.0,77.0,Tusa,2019-11-07,"reggaeton, reggaeton colombiano, dance pop, hip pop, pop, queens hip hop, rap"
2020,7,3,The Box,Roddy Ricch,The Box,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,196652.0,80.0,Please Excuse Me for Being Antisocial,2019-12-06,"melodic rap, rap, trap"
2020,7,4,Blinding Lights,The Weeknd,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,200040.0,90.0,After Hours,2020-03-20,"canadian contemporary r&b, canadian pop, pop"
2020,7,5,Yummy,Justin Bieber,Yummy,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,210426.0,68.0,Yummy,2020-01-03,"canadian pop, pop"
2020,7,6,Life Is Good,"Future, Drake",Life Is Good (feat. Drake),"Future, Drake",1RyvyyTE3xzB2ZywiAwp0i 3TVXtAsR1Inumwj472S9r4,237735.0,77.0,Life Is Good (feat. Drake),2020-01-10,"atl hip hop, hip hop, rap, southern hip hop, trap, canadian hip hop, canadian pop, hip hop, rap, toronto rap"
2020,7,7,Don't Start Now,Dua Lipa,Don't Start Now,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,183290.0,81.0,Future Nostalgia,2020-03-27,"dance pop, pop, uk pop"
2020,7,8,Godzilla,"Eminem, Juice Wrld",Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",7dGJo4pcD2V6oG8kP0tJRR 4MCBfE4596Uoi2O4DtmEMz,210800.0,82.0,Music To Be Murdered By,2020-01-17,"detroit hip hop, hip hop, rap, chicago rap, melodic rap"
2020,7,9,Falling,Trevor Daniel,Falling,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,159381.0,78.0,Nicotine,2020-03-26,"melodic rap, pop, pop rap"
2020,7,10,Roxanne,Arizona Zervas,ROXANNE,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,163636.0,77.0,ROXANNE,2019-10-10,"pop, pop rap, rhode island rap, viral rap"
2020,7,11,Ritmo - Bad Boys For Life,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),"Black Eyed Peas, J Balvin",1yxSLGMDHlW21z4YXirZDS 1vyhD5VmyZ7KMfW5gqLgo5,221714.0,73.0,RITMO (Bad Boys For Life),2019-10-12,"dance pop, pop, pop rap, reggaeton, reggaeton colombiano, trap latino"
2020,7,12,Memories,Maroon 5,Memories,Maroon 5,04gDigrS5kc9YWfZHwBETP,189486.0,84.0,JORDI (Deluxe),2021-06-11,pop
2020,7,13,Everything I Wanted,Billie Eilish,everything i wanted,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,245425.0,85.0,everything i wanted,2019-11-13,"art pop, electropop, pop"
2020,7,14,Bad Guy,"Billie Eilish, Billie Eilish with Justin Bieber",bad guy (with Justin Bieber),"Billie Eilish, Justin Bieber",6qqNVTkY8uBg9cP3Jd7DAH 1uNFoZAHBGtllmzznpCI3s,194839.0,67.0,bad guy (with Justin Bieber),2019-07-11,"art pop, electropop, pop, canadian pop, pop"
2020,7,15,Señorita,"Shawn Mendes, Camila Cabello",Señorita,"Shawn Mendes, Camila Cabello",7n2wHs1TKAczGzO7Dd2rGr 4nDoRrQiYLoBzwC5BhVJzF,190799.0,79.0,Shawn Mendes (Deluxe),2019-06-19,"canadian pop, dance pop, pop, viral pop, dance pop, pop, post-teen pop"
2020,7,16,Physical,Dua Lipa,Physical,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,193829.0,75.0,Future Nostalgia,2020-03-27,"dance pop, pop, uk pop"
2020,7,17,Circles,Post Malone,Circles,Post Malone,246dkjvS1zLTtiykXe5h60,215280.0,86.0,Hollywood's Bleeding,2019-09-06,"dfw rap, melodic rap, rap"
2020,7,18,Someone You Loved,Lewis Capaldi,Someone You Loved,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,182160.0,86.0,Divinely Uninspired To A Hellish Extent,2019-05-17,"pop, uk pop"
2020,7,19,China,"Anuel AA, Daddy Yankee, Karol G, Ozuna, J Balvin",China,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",2R21vXR83lH98kGeO99Y66 4VMYDCV2IEDYJArk749S6m 790FomKkXshlbRYZFtlgla 1vyhD5VmyZ7KMfW5gqLgo5 1i8SpTcr7yvPOmcqrbnVXY,301714.0,75.0,China,2019-07-19,"reggaeton, reggaeton flow, trap boricua, trap latino, latin hip hop, reggaeton, trap latino, reggaeton, reggaeton colombiano, reggaeton, reggaeton colombiano, trap latino, puerto rican pop, reggaeton, trap latino"
2020,7,20,Vete,Bad Bunny,Vete,Bad Bunny,4q3ewBCX7sLwd24euuV69X,192024.0,78.0,Vete,2019-11-21,"reggaeton, trap latino"
2020,7,21,Highest In The Room,Travis Scott,HIGHEST IN THE ROOM,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY,175720.0,82.0,HIGHEST IN THE ROOM,2019-10-04,"hip hop, rap, slap house"
2020,7,22,You Should Be Sad,Halsey,You should be sad,Halsey,26VFTg2z8YR0cCuwLzESi2,205473.0,72.0,Manic,2020-01-17,"dance pop, electropop, etherpop, indie poptimism, pop"
2020,7,23,Fantasias,"Rauw Alejandro, Farruko",Fantasias,"Rauw Alejandro, Farruko",1mcTU81TzQhprhouKaTkpq 329e4yvIujISKGKz1BZZbO,199711.0,72.0,Fantasias,2019-08-29,"puerto rican pop, trap latino, latin hip hop, reggaeton, trap latino"
2020,7,24,Adore You,Harry Styles,Adore You,Harry Styles,6KImCVD70vtIoJWnq6nGn3,207133.0,84.0,Fine Line,2019-12-13,pop
2020,7,25,Sigues Con El,"Arcangel, Sech",Sigues Con El,"Arcangel, Sech, Dímelo Flow",4SsVbpTthjScTS7U2hmr1X 77ziqFxp5gaInVrF2lj4ht 3fZk3Gm5dN5v5yfYMQ04Bx,226532.0,69.0,Sigues Con El,2019-12-13,"latin hip hop, reggaeton, trap latino, panamanian pop, reggaeton, trap latino, reggaeton, reggaeton flow, trap latino"
2020,7,26,Before You Go,Lewis Capaldi,Before You Go,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,215106.0,82.0,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,"pop, uk pop"
2020,7,27,My Oh My,"Camila Cabello, DaBaby",My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",4nDoRrQiYLoBzwC5BhVJzF 4r63FhuTkUYltbVAg5TQnk,170746.0,75.0,Romance,2019-12-06,"dance pop, pop, post-teen pop, north carolina hip hop, rap, trap"
2020,7,28,Sunflower (Spider-Man: Into The Spider-Verse),"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",246dkjvS1zLTtiykXe5h60 1zNqQNIdeOUZHb8zbZRFMX,158040.0,82.0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,"dfw rap, melodic rap, rap, melodic rap, trap"
2020,7,29,Lose You To Love Me,Selena Gomez,Lose You To Love Me,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,206458.0,80.0,Rare,2020-01-10,"dance pop, pop, post-teen pop"
2020,7,30,Say So,Doja Cat,Say So,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,237893.0,78.0,Hot Pink,2019-11-07,"dance pop, pop"
2020,7,31,Suicidal,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],"YNW Melly, Juice WRLD",1cNDP5yjU5vjeR8qMf4grg 4MCBfE4596Uoi2O4DtmEMz,225857.0,73.0,Suicidal (Remix) [feat. Juice WRLD],2020-03-13,"melodic rap, trap, chicago rap, melodic rap"
2020,7,32,Que tire pa lante,Daddy Yankee,Que Tire Pa Lante,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,210520.0,69.0,Que Tire Pa Lante,2019-10-18,"latin hip hop, reggaeton, trap latino"
2020,7,33,Ride It,Regard,Ride It,Regard,4ofCBoyEiGSePFAG500xev,157605.0,80.0,Ride It,2019-07-26,"dance pop, edm, electro house, pop, pop dance, pop edm, slap house, tropical house"
2020,7,34,Hola - Remix,"Dalex, Chencho Corleone, Juhn, Lenny Tavárez",Hola - Remix,"Dalex, Lenny Tavárez, Chencho Corleone, Juhn, Dímelo Flow",0KPX4Ucy9dk82uj4GpKesn 1pQWsZQehhS4wavwh7Fnxd 37230BxxYs9ksS7OkZw3IU 2LmcxBak1alK1bf7d1beTr 3fZk3Gm5dN5v5yfYMQ04Bx,249520.0,73.0,Hola (Remix),2019-11-01,"r&b en espanol, reggaeton, trap latino, reggaeton, reggaeton flow, trap argentino, trap latino, reggaeton flow, reggaeton, reggaeton flow, trap latino, reggaeton, reggaeton flow, trap latino"
2020,7,35,Lose Control,"Meduza, Becky Hill, Goodboys",Lose Control,"MEDUZA, Becky Hill, Goodboys",0xRXCcSX89eobfrshSVdyu 4EPJlUEBy49EX1wuFOvtjK 2nm38smINjms1LtczR0Cei,168387.0,77.0,Lose Control,2019-10-11,"dance pop, edm, electro house, pop, pop dance, pop house, tropical house, dance pop, edm, pop, pop dance, pop house, tropical house, uk dance, uk dance"
2020,7,36,Rare,Selena Gomez,Rare,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,220589.0,64.0,Rare,2020-01-10,"dance pop, pop, post-teen pop"
2020,7,37,What A Man Gotta Do,Jonas Brothers,What A Man Gotta Do,Jonas Brothers,7gOdHgIoIKoe4i9Tta6qdD,180644.0,72.0,What A Man Gotta Do,2020-01-17,"boy band, dance pop, pop, post-teen pop"
2020,7,38,Morado,J Balvin,Morado,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,200266.0,64.0,Colores,2020-03-19,"reggaeton, reggaeton colombiano, trap latino"
2020,7,39,Roses - Imanbek Remix,"SAINt JHN, Imanbek",Roses - Imanbek Remix,"SAINt JHN, Imanbek",0H39MdGGX6dbnnQPt6NQkZ 5rGrDvrLOV2VV8SCFVGWlj,176867.0,66.0,While The World Was Burning,2020-11-20,"melodic rap, pop rap, rap, slap house, dance pop, edm, electro house, pop dance, slap house, tropical house"
2020,7,40,What If I Told You That I Love You,Ali Gatie,What If I Told You That I Love You,Ali Gatie,4rTv3Ejc7hKMtmoBOK1B4T,193667.0,66.0,The Idea Of Her,2021-03-26,"canadian hip hop, pop"
2020,8,1,Dance Monkey,Tones And I,Dance Monkey,Tones And I,2NjfBq1NflQcKSeiDooVjY,209438.0,78.0,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,"australian pop, pop"
2020,8,2,Tusa,"Karol G, Nicki Minaj",Tusa,"KAROL G, Nicki Minaj",790FomKkXshlbRYZFtlgla 0hCNtLu0JehylgoiP8L4Gh,200960.0,77.0,Tusa,2019-11-07,"reggaeton, reggaeton colombiano, dance pop, hip pop, pop, queens hip hop, rap"
2020,8,3,The Box,Roddy Ricch,The Box,Roddy Ricch,757aE44tKEUQEqRuT6GnEB,196652.0,80.0,Please Excuse Me for Being Antisocial,2019-12-06,"melodic rap, rap, trap"
2020,8,4,Blinding Lights,The Weeknd,Blinding Lights,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,200040.0,90.0,After Hours,2020-03-20,"canadian contemporary r&b, canadian pop, pop"
2020,8,5,Intentions,"Justin Bieber, Quavo",Intentions (feat. Quavo),"Justin Bieber, Quavo",1uNFoZAHBGtllmzznpCI3s 0VRj0yCOv2FXJNP47XQnx5,212866.0,76.0,Changes,2020-02-14,"canadian pop, pop, atl hip hop, hip hop, melodic rap, pop rap, rap, southern hip hop, trap"
2020,8,6,Life Is Good,"Future, Drake",Life Is Good (feat. Drake),"Future, Drake",1RyvyyTE3xzB2ZywiAwp0i 3TVXtAsR1Inumwj472S9r4,237735.0,77.0,Life Is Good (feat. Drake),2020-01-10,"atl hip hop, hip hop, rap, southern hip hop, trap, canadian hip hop, canadian pop, hip hop, rap, toronto rap"
2020,8,7,Yummy,Justin Bieber,Yummy,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,210426.0,68.0,Yummy,2020-01-03,"canadian pop, pop"
2020,8,8,Don't Start Now,Dua Lipa,Don't Start Now,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,183290.0,81.0,Future Nostalgia,2020-03-27,"dance pop, pop, uk pop"
2020,8,9,Keii,Anuel AA,Keii,Anuel AA,2R21vXR83lH98kGeO99Y66,210000.0,65.0,Keii,2020-02-07,"reggaeton, reggaeton flow, trap boricua, trap latino"
